"","Date","Q","Rain","T","ETP_dint","peff"
"741",2011-05-23,0.3075,10.5,10.25,2.34115988207309,8.15884011792691
"742",2011-05-24,0.236052083333333,3.9,10.0416666666667,2.34855490578985,1.55144509421015
"743",2011-05-25,0.123322916666667,4,11.1416666666667,2.35645213131213,1.64354786868787
"744",2011-05-26,0.266291666666667,4.1,10.2041666666667,2.3648490877188,1.7351509122812
"745",2011-05-27,0.175135416666667,10.3,10.3791666666667,2.37374330408873,7.92625669591127
"746",2011-05-28,0.324291666666667,4.7,10.4083333333333,2.38313230950078,2.31686769049922
"747",2011-05-29,0.100375,0.5,10.8541666666667,2.39301363303382,0
"748",2011-05-30,0.05734375,3.6,9.34166666666667,2.40338480376672,1.19661519623328
"749",2011-05-31,0.0437916666666667,1.4,10.975,2.41424335077834,0
"750",2011-06-01,0.0381770833333333,0,14.3083333333333,2.42558680314755,0
"751",2011-06-02,0.0331666666666667,0,15.6416666666667,2.43741268995323,0
"752",2011-06-03,0.0294583333333333,0,13.8708333333333,2.44971854027423,0
"753",2011-06-04,0.0265208333333333,3.5,12.4041666666667,2.46250188318943,1.03749811681057
"754",2011-06-05,0.0752291666666667,22.7,9.49166666666667,2.47576024777769,20.2242397522223
"755",2011-06-06,0.0927916666666667,8.6,9.96666666666667,2.48949116311788,6.11050883688212
"756",2011-06-07,0.38596875,7,10.875,2.50369215828887,4.49630784171113
"757",2011-06-08,0.204552083333333,5.2,10.325,2.51836076236952,2.68163923763048
"758",2011-06-09,0.2334375,9.6,8.85,2.53349450443871,7.06650549556129
"759",2011-06-10,0.179979166666667,3.7,8.4125,2.54909091357529,1.15090908642471
"760",2011-06-11,0.113979166666667,2.4,10.0666666666667,2.56514751885815,0
"761",2011-06-12,0.05453125,2.3,9.6875,2.58166184936614,0
"762",2011-06-13,0.0409895833333333,0,11.425,2.59863143417813,0
"763",2011-06-14,0.03346875,2.4,13.2958333333333,2.61605380237299,0
"764",2011-06-15,0.0293541666666667,0,13.5583333333333,2.6339264830296,0
"765",2011-06-16,0.0250729166666667,8,10.7416666666667,2.65223587625414,5.34776412374586
"766",2011-06-17,0.0226770833333333,1.5,11.4375,2.67092386626221,0
"767",2011-06-18,0.0209895833333333,2.6,12.1666666666667,2.68992120829671,0
"768",2011-06-19,0.0191041666666667,0,12.6375,2.70915865760055,0
"769",2011-06-20,0.018,2,12.175,2.72856696941665,0
"770",2011-06-21,0.0186875,11.6,12.4333333333333,2.74807689898792,8.85192310101208
"771",2011-06-22,0.02478125,4.5,12.5875,2.76761920155728,1.73238079844272
"772",2011-06-23,0.0649375,1.7,11.9041666666667,2.78712463236764,0
"773",2011-06-24,0.0910416666666667,12,10.7375,2.80652394666191,9.19347605333809
"774",2011-06-25,0.192,1.2,15.8,2.825747899683,0
"775",2011-06-26,0.0728645833333333,1.3,14.875,2.84472724667384,0
"776",2011-06-27,0.0532395833333333,0,12.175,2.86339274287732,0
"777",2011-06-28,0.0455833333333333,8.8,11.675,2.88167514353637,5.91832485646363
"778",2011-06-29,0.061875,2.6,12.2625,2.8995052038939,0
"779",2011-06-30,0.0398541666666667,0,12.1625,2.91681367919282,0
"780",2011-07-01,0.0332083333333333,0,13.3875,2.93353132467604,0
"781",2011-07-02,0.0286979166666667,0,15.5916666666667,2.94958889558648,0
"782",2011-07-03,0.0243229166666667,0,13.875,2.96491714716706,0
"783",2011-07-04,0.0215,2.8,16.0291666666667,2.97944683466068,0
"784",2011-07-05,0.0208333333333333,7,14.4041666666667,2.99310871331026,4.00689128668974
"785",2011-07-06,0.0312083333333333,7.5,13.2958333333333,3.00583353835871,4.49416646164129
"786",2011-07-07,0.0800729166666667,12.5,13.1166666666667,3.01755206504894,9.48244793495106
"787",2011-07-08,0.413708333333333,1,14.1125,3.02819504862387,0
"788",2011-07-09,0.08875,0,13.65,3.03769324432642,0
"789",2011-07-10,0.0439583333333333,0,14.2083333333333,3.04597740739948,0
"790",2011-07-11,0.0341666666666667,0,13.825,3.05297829308599,0
"791",2011-07-12,0.0289270833333333,0,15.3333333333333,3.05862665662885,0
"792",2011-07-13,0.02478125,0,16.4333333333333,3.06285325327097,0
"793",2011-07-14,0.0221979166666667,1,14.2583333333333,3.06558883825527,0
"794",2011-07-15,0.020375,8,14.2208333333333,3.06676416682467,4.93323583317533
"795",2011-07-16,0.113625,12.2,13.525,3.06633435948025,9.13366564051975
"796",2011-07-17,0.516135416666667,10,13.45,3.06435199775585,6.93564800224415
"797",2011-07-18,0.5338125,11.7,12.8833333333333,3.0608940284435,8.6391059715565
"798",2011-07-19,0.28321875,0,12.7791666666667,3.05603739833522,0
"799",2011-07-20,0.0734479166666667,0,12.35,3.04985905422302,0
"800",2011-07-21,0.04325,0,12.5833333333333,3.04243594289892,0
"801",2011-07-22,0.0332083333333333,0,12.5,3.03384501115495,0
"802",2011-07-23,0.0281354166666667,0,12.7708333333333,3.02416320578313,0
"803",2011-07-24,0.02409375,1,14.1375,3.01346747357546,0
"804",2011-07-25,0.0215833333333333,1.2,14.1041666666667,3.00183476132398,0
"805",2011-07-26,0.0194791666666667,0.2,14.7125,2.98934201582071,0
"806",2011-07-27,0.0182604166666667,2.4,14.3166666666667,2.97606618385766,0
"807",2011-07-28,0.0172083333333333,0.2,14.0791666666667,2.96208421222686,0
"808",2011-07-29,0.0161979166666667,0,15.25,2.94747304772031,0
"809",2011-07-30,0.0150104166666667,3,15.9,2.93230963713006,0.0676903628699419
"810",2011-07-31,0.0149895833333333,0,15.2083333333333,2.91667092724811,0
"811",2011-08-01,0.01403125,0,14.35,2.90063386486648,0
"812",2011-08-02,0.0136875,0,14.5125,2.88427539677719,0
"813",2011-08-03,0.013,0,14.9708333333333,2.86767246977227,0
"814",2011-08-04,0.0122291666666667,0.9,15.125,2.85090203064373,0
"815",2011-08-05,0.012,2.1,13.275,2.8340410261836,0
"816",2011-08-06,0.012,5.6,12.6583333333333,2.81716640318389,2.78283359681611
"817",2011-08-07,0.012,1,13.8583333333333,2.80035510843663,0
"818",2011-08-08,0.01175,0.5,14.0125,2.78368408873383,0
"819",2011-08-09,0.01146875,6.2,13.3208333333333,2.76723029086751,3.43276970913249
"820",2011-08-10,0.26065625,23,16.1375,2.75107066162969,20.2489293383703
"821",2011-08-11,0.357708333333333,1.1,15.0958333333333,2.7352821478124,0
"822",2011-08-12,0.328125,9.5,14.9291666666667,2.71994169620766,6.78005830379234
"823",2011-08-13,0.15271875,0.9,14.1333333333333,2.70512625360747,0
"824",2011-08-14,0.0893333333333333,4.9,13.3458333333333,2.69091276680388,2.20908723319612
"825",2011-08-15,0.10915625,7.6,13.1,2.67737818258888,4.92262181741112
"826",2011-08-16,0.22178125,1.5,13.5708333333333,2.66457721365503,0
"827",2011-08-17,0.077875,0,13.1333333333333,2.65247563629696,0
"828",2011-08-18,0.0440520833333333,1.5,12.1875,2.64101699270981,0
"829",2011-08-19,0.0333125,4.7,12.175,2.63014482508875,2.06985517491125
"830",2011-08-20,0.0370520833333333,2,14.6541666666667,2.61980267562891,0
"831",2011-08-21,0.031625,0,14.3833333333333,2.60993408652547,0
"832",2011-08-22,0.0270833333333333,0,13.8875,2.60048259997356,0
"833",2011-08-23,0.0231145833333333,5.9,14.1541666666667,2.59139175816835,3.30860824183165
"834",2011-08-24,0.0363229166666667,5.8,12.1541666666667,2.58260510330497,3.21739489669503
"835",2011-08-25,0.0963229166666667,2,11.525,2.5740661775786,0
"836",2011-08-26,0.10375,8.6,11.6958333333333,2.56571852318437,6.03428147681563
"837",2011-08-27,0.270416666666667,2.1,13.725,2.55750568231744,0
"838",2011-08-28,0.0951354166666667,0.6,12.325,2.54937119717297,0
"839",2011-08-29,0.0496145833333333,3.5,12.1208333333333,2.5412586099461,0.9587413900539
"840",2011-08-30,0.03840625,0.8,12.5333333333333,2.53311146283199,0
"841",2011-08-31,0.0338645833333333,0,11.7083333333333,2.52487329802579,0
"842",2011-09-01,0.0292916666666667,1,14.5916666666667,2.51648765772266,0
"843",2011-09-02,0.0253645833333333,2,13.825,2.50789808411774,0
"844",2011-09-03,0.0923125,0,13.3875,2.49904811940618,0
"845",2011-09-04,0.0690729166666667,12,10.9541666666667,2.48988130578315,9.51011869421685
"846",2011-09-05,0.32728125,23.5,12.4916666666667,2.4803411854438,21.0196588145562
"847",2011-09-06,0.851447916666667,20.2,12.8708333333333,2.47037130058326,17.7296286994167
"848",2011-09-07,0.662364583333333,10.6,12.0791666666667,2.45991519339671,8.14008480660329
"849",2011-09-08,0.367947916666667,3.3,12.4708333333333,2.44891640607929,0.851083593920712
"850",2011-09-09,0.136739583333333,1.4,16.95,2.43731848082615,0
"851",2011-09-10,0.0998125,2.3,16.2791666666667,2.42506495983244,0
"852",2011-09-11,0.1824375,10.6,13.1458333333333,2.41209938529333,8.18790061470667
"853",2011-09-12,0.37675,2,14.1291666666667,2.39836529940395,0
"854",2011-09-13,0.09215625,14,12.0125,2.38380624435947,11.6161937556405
"855",2011-09-14,0.569208333333333,3,12.8,2.36836576235504,0.631634237644964
"856",2011-09-15,0.157760416666667,2.7,12.7833333333333,2.3519873955858,0.348012604414202
"857",2011-09-16,0.232510416666667,15.4,12.6833333333333,2.33463390815016,13.0653660918498
"858",2011-09-17,0.4829375,11.3,12.25,2.31634495175956,8.98365504824044
"859",2011-09-18,0.415729166666667,5.8,12.9833333333333,2.29717940002865,3.50282059997135
"860",2011-09-19,0.305614583333333,8.8,12.5208333333333,2.27719612657212,6.52280387342788
"861",2011-09-20,0.241416666666667,1,11.7208333333333,2.25645400500465,0
"862",2011-09-21,0.204104166666667,10.6,11.9833333333333,2.23501190894091,8.36498809105909
"863",2011-09-22,0.115791666666667,5,12.4625,2.21292871199557,2.78707128800443
"864",2011-09-23,0.0917916666666667,0.5,14.3333333333333,2.19026328778331,0
"865",2011-09-24,0.06809375,0,13.5208333333333,2.16707450991881,0
"866",2011-09-25,0.109333333333333,4.4,13.475,2.14342125201674,2.25657874798326
"867",2011-09-26,0.0957708333333333,1.7,11.5833333333333,2.11936238769177,0
"868",2011-09-27,0.0637916666666667,0,16.4708333333333,2.09495679055859,0
"869",2011-09-28,0.0473958333333333,1.7,17.675,2.07026333423187,0
"870",2011-09-29,0.0386875,1.8,16.925,2.04534089232629,0
"871",2011-09-30,0.148833333333333,9,14.8375,2.02024833845652,6.97975166154348
"872",2011-10-01,0.118375,7.6,11.7291666666667,1.99504454623723,5.60495545376277
"873",2011-10-02,0.1314375,0.2,12.7958333333333,1.9697883892831,0
"874",2011-10-03,0.07390625,0.5,12.8083333333333,1.94453874120882,0
"875",2011-10-04,0.0529895833333333,5,12.2083333333333,1.91935447562904,3.08064552437096
"876",2011-10-05,0.20528125,15.5,13.3833333333333,1.89429446615846,13.6057055338415
"877",2011-10-06,0.513364583333333,15.3,10.2833333333333,1.86941758641174,13.4305824135883
"878",2011-10-07,0.596166666666667,4.7,11.4375,1.84478271000356,2.85521728999644
"879",2011-10-08,0.48321875,10.3,13.6583333333333,1.8204487105486,8.4795512894514
"880",2011-10-09,0.608552083333333,24.5,13.8458333333333,1.79647446166153,22.7035255383385
"881",2011-10-10,0.909333333333333,28,12.4083333333333,1.77291883695703,26.227081163043
"882",2011-10-11,1.1680625,15,12.8916666666667,1.74984071004977,13.2501592899502
"883",2011-10-12,0.8975625,1,13.1333333333333,1.72729895455443,0
"884",2011-10-13,0.16153125,1.2,13.0416666666667,1.70535244408569,0
"885",2011-10-14,0.0879791666666667,5.7,14.5125,1.68406005225822,4.01593994774178
"886",2011-10-15,0.222791666666667,4,12.2625,1.66348065268669,2.33651934731331
"887",2011-10-16,0.137645833333333,20.3,10.8875,1.64365649161223,18.6563435083878
"888",2011-10-17,0.928239583333333,44.7,8.2625,1.62456330578174,43.0754366942183
"889",2011-10-18,0.822375,14.1,8.84166666666667,1.60616020456857,12.4938397954314
"890",2011-10-19,0.326,2.8,8.0625,1.58840629734605,1.21159370265395
"891",2011-10-20,0.223479166666667,11,9.4375,1.57126069348754,9.42873930651246
"892",2011-10-21,0.428020833333333,0.6,13.1708333333333,1.55468250236639,0
"893",2011-10-22,0.340177083333333,15.8,10.4708333333333,1.53863083335593,14.2613691666441
"894",2011-10-23,0.295083333333333,18.8,10.7125,1.52306479582952,17.2769352041705
"895",2011-10-24,0.46959375,19.2,12.0333333333333,1.5079434991605,17.6920565008395
"896",2011-10-25,0.5913125,7.9,8.625,1.49322605272222,6.40677394727778
"897",2011-10-26,0.177020833333333,2.8,8.09583333333333,1.47887156588802,1.32112843411198
"898",2011-10-27,0.0979270833333333,0.6,8.9125,1.46483914803125,0
"899",2011-10-28,0.07384375,3.3,10.0416666666667,1.45108790852525,1.84891209147475
"900",2011-10-29,0.41525,3.4,12.9416666666667,1.43757695674338,1.96242304325662
"901",2011-10-30,0.15014,4.1,14.0208333333333,1.42426540205898,2.67573459794102
"902",2011-10-31,0.139302083333333,1.2,12.8208333333333,1.41111235384539,0
"903",2011-11-01,0.11234375,2,9.34166666666667,1.39807692147596,0.601923078524041
"904",2011-11-02,0.0663020833333333,0.2,13.3458333333333,1.38511821432404,0
"905",2011-11-03,0.186833333333333,17.6,12.3708333333333,1.37219534176296,16.227804658237
"906",2011-11-04,0.246552083333333,0.2,9.25833333333333,1.35926741316609,0
"907",2011-11-05,0.0802604166666667,0,6.79166666666667,1.34629353790676,0
"908",2011-11-06,0.05365625,0,7.65416666666667,1.33323282535833,0
"909",2011-11-07,0.0434895833333333,0,7.01666666666667,1.32004438489413,0
"910",2011-11-08,0.0381458333333333,0.5,10.2625,1.30668732588751,0
"911",2011-11-09,0.0334895833333333,0.2,11.6916666666667,1.29312075771182,0
"912",2011-11-10,0.0313645833333333,0,11.0125,1.27930378974041,0
"913",2011-11-11,0.0311666666666667,0,12.35,1.26519553134662,0
"914",2011-11-12,0.03934375,0,9.94583333333333,1.25075509190379,0
"915",2011-11-13,0.0346458333333333,0,12.9541666666667,1.23594158078528,0
"916",2011-11-14,0.031375,0,10.8958333333333,1.22071410736443,0
"917",2011-11-15,0.028625,0,8.60416666666667,1.20503178101459,0
"918",2011-11-16,0.02565625,14.5,9.38333333333333,1.18886887068118,13.3111311293188
"919",2011-11-17,0.1688125,9.2,10.25,1.17226028359798,8.02773971640202
"920",2011-11-18,0.217625,3.4,12.9791666666667,1.15525608657085,2.24474391342915
"921",2011-11-19,0.147947916666667,0,11.1791666666667,1.13790634640564,0
"922",2011-11-20,0.0813020833333333,3.9,10.275,1.12026112990821,2.77973887009179
"923",2011-11-21,0.120135416666667,2.5,8.79583333333333,1.10237050388442,1.39762949611558
"924",2011-11-22,0.09503125,1.6,7.55416666666667,1.08428453514012,0.515715464859877
"925",2011-11-23,0.263520833333333,12.7,10.5666666666667,1.06605329048118,11.6339467095188
"926",2011-11-24,0.368510416666667,11,10.925,1.04772683671344,9.95227316328656
"927",2011-11-25,0.248447916666667,0.5,6.86666666666667,1.02935524064277,0
"928",2011-11-26,0.3261875,21.8,12.1416666666667,1.01098856907501,20.789011430925
"929",2011-11-27,0.413208333333333,0.4,8.2,0.992676888816042,0
"930",2011-11-28,0.219114583333333,41.8,9.62083333333333,0.974470266671707,40.8255297333283
"931",2011-11-29,1.08359375,4.2,7.30416666666667,0.956418769447865,3.24358123055213
"932",2011-11-30,0.227479166666667,17.2,7.6625,0.938572463950374,16.2614275360496
"933",2011-12-01,0.492052083333333,4.8,5.34166666666667,0.92098141698509,3.87901858301491
"934",2011-12-02,0.273614583333333,14.8,6.95,0.903695695357871,13.8963043046421
"935",2011-12-03,0.3980625,16,7.875,0.886765365874572,15.1132346341254
"936",2011-12-04,0.745520833333333,12.8,5.29166666666667,0.870240495341053,11.9297595046589
"937",2011-12-05,0.433916666666667,13.4,4.99583333333333,0.854171150563169,12.5458288494368
"938",2011-12-06,0.545739583333333,7,5.8875,0.838607398346778,6.16139260165322
"939",2011-12-07,0.338166666666667,12,6.22083333333333,0.823599305497736,11.1764006945023
"940",2011-12-08,0.534552083333333,13.3,7.27083333333333,0.809196938821902,12.4908030611781
"941",2011-12-09,0.351947916666667,2.8,4.31666666666667,0.79545036512513,2.00454963487487
"942",2011-12-10,0.223125,3.5,5.5375,0.78240965121328,2.71759034878672
"943",2011-12-11,0.265166666666667,5.3,5.1375,0.770124863892207,4.52987513610779
"944",2011-12-12,0.175364583333333,12.5,4.97083333333333,0.758646069967769,11.7413539300322
"945",2011-12-13,0.226541666666667,6.6,3.92083333333333,0.748023336245823,5.85197666375418
"946",2011-12-14,0.196458333333333,2.5,3.70833333333333,0.738306729532226,1.76169327046777
"947",2011-12-15,0.180010416666667,2.2,3.55416666666667,0.729546316632835,1.47045368336717
"948",2011-12-16,0.141083333333333,13,3.65416666666667,0.72177763415295,12.278222365847
"949",2011-12-17,0.33846875,6.3,4.15833333333333,0.714978097895648,5.58502190210435
"950",2011-12-18,0.446916666666667,17.7,5.41666666666667,0.70911059346345,16.9908894065365
"951",2011-12-19,0.837,3.4,7.82083333333333,0.704138006458873,2.69586199354113
"952",2011-12-20,0.36284375,12.5,7.70416666666667,0.70002322248444,11.7999767775156
"953",2011-12-21,0.527395833333333,0.5,10.9041666666667,0.696729127142669,0
"954",2011-12-22,0.130020833333333,8,11.8291666666667,0.69421860603608,7.30578139396392
"955",2011-12-23,0.312104166666667,3.1,6.2375,0.692454544767194,2.40754545523281
"956",2011-12-24,0.260239583333333,9,8.8625,0.691399828938531,8.30860017106147
"957",2011-12-25,0.207916666666667,3.3,12.2,0.69101734415261,2.60898265584739
"958",2011-12-26,0.1405,5.1,11.9083333333333,0.69126997601195,4.40873002398805
"959",2011-12-27,0.224989583333333,5.4,8.2125,0.692120610119074,4.70787938988093
"960",2011-12-28,0.297697916666667,19.3,6.85833333333333,0.693532132076499,18.6064678679235
"961",2011-12-29,0.656135416666667,3.2,7.75,0.695467427486746,2.50453257251325
"962",2011-12-30,0.516895833333333,18.8,9.4625,0.697889381952335,18.1021106180477
"963",2011-12-31,0.518583333333333,8.5,10.3833333333333,0.700760881075786,7.79923911892421
"964",2012-01-01,0.294197916666667,5.9,5.52083333333333,0.704044810459619,5.19595518954038
"965",2012-01-02,0.1874375,10.4,4.04583333333333,0.707704055706353,9.69229594429365
"966",2012-01-03,0.321822916666667,10.2,6.92083333333333,0.71170150241851,9.48829849758149
"967",2012-01-04,0.533885416666667,32.6,7.77916666666667,0.716000036198608,31.8839999638014
"968",2012-01-05,0.38728125,1.8,8.425,0.720562542649167,1.07943745735083
"969",2012-01-06,0.170958333333333,5,8.70416666666667,0.725351907372708,4.27464809262729
"970",2012-01-07,0.198958333333333,4.3,8.12083333333333,0.73033101597175,3.56966898402825
"971",2012-01-08,0.18240625,4,9.7125,0.735462754048814,3.26453724595119
"972",2012-01-09,0.18659375,0.5,8,0.740710007206418,0
"973",2012-01-10,0.119864583333333,6.9,9.18333333333333,0.746035661047085,6.15396433895292
"974",2012-01-11,0.280635416666667,3.5,9.70833333333333,0.751402601173332,2.74859739882667
"975",2012-01-12,0.176666666666667,0,7.48333333333333,0.75677371318768,0
"976",2012-01-13,0.0958541666666667,0,4.70833333333333,0.762111882692649,0
"977",2012-01-14,0.0674375,0,5.275,0.767379995290759,0
"978",2012-01-15,0.0518958333333333,0,4.60833333333333,0.77254093658453,0
"979",2012-01-16,0.0422916666666667,2.4,4.77083333333333,0.777568997681439,1.62243100231856
"980",2012-01-17,0.0375625,0,8.99583333333333,0.782484091708791,0
"981",2012-01-18,0.0441666666666667,3.2,8.3,0.78731753729885,2.41268246270115
"982",2012-01-19,0.11146875,27.5,6.34166666666667,0.792100653083879,26.7078993469161
"983",2012-01-20,0.802916666666667,3.2,8.8625,0.79686475769614,2.40313524230386
"984",2012-01-21,0.278052083333333,1,7.83333333333333,0.801641169767897,0.198358830232103
"985",2012-01-22,0.124677083333333,2.5,7.83333333333333,0.806461207931412,1.69353879206859
"986",2012-01-23,0.0873125,18.5,6.60416666666667,0.811356190818948,17.6886438091811
"987",2012-01-24,0.760375,1.3,9.87083333333333,0.816357437062769,0.483642562937232
"988",2012-01-25,0.276989583333333,9.5,7.87916666666667,0.821496265295136,8.67850373470486
"989",2012-01-26,0.329625,15.5,4,0.826803994148314,14.6731960058517
"990",2012-01-27,0.486552083333333,5,5.35,0.832311942254564,4.16768805774544
"991",2012-01-28,0.28821875,20.8,4.5,0.838051428246151,19.9619485717539
"992",2012-01-29,0.814510416666667,4.5,7.29166666666667,0.844053770755336,3.65594622924466
"993",2012-01-30,0.1996875,0.9,4.55416666666667,0.850350288414384,0.0496497115856165
"994",2012-01-31,0.1045625,0,3.49583333333333,0.856972299855555,0
"995",2012-02-01,0.0661979166666667,0,1.54166666666667,0.863951123711115,0
"996",2012-02-02,0.0509583333333333,0,0.7,0.871318078613325,0
"997",2012-02-03,0.0422083333333333,8,3,0.879104483194449,7.12089551680555
"998",2012-02-04,0.2939375,6.2,7.52083333333333,0.887341656086749,5.31265834391325
"999",2012-02-05,0.148427083333333,3,6.90416666666667,0.896060915922488,2.10393908407751
"1000",2012-02-06,0.12396875,1,7.675,0.90529358133393,0.0947064186660698
"1001",2012-02-07,0.0927291666666667,3.1,6.72083333333333,0.915070970953337,2.18492902904666
"1002",2012-02-08,0.440041666666667,17.5,6.67916666666667,0.925424403412972,16.574575596587
"1003",2012-02-09,0.669229166666667,1.5,9.675,0.936385197345099,0.563614802654901
"1004",2012-02-10,0.185375,5.5,9.57916666666667,0.947984671381979,4.55201532861802
"1005",2012-02-11,0.229614583333333,0,6.89166666666667,0.960254144155876,0
"1006",2012-02-12,0.11178125,1.1,5.80416666666667,0.973224934299053,0.126775065700947
"1007",2012-02-13,0.07440625,0,7.56666666666667,0.986928360443773,0
"1008",2012-02-14,0.061,0.8,7.87083333333333,1.0013957412223,0
"1009",2012-02-15,0.0494479166666667,2.3,8.325,1.01665839526689,1.28334160473311
"1010",2012-02-16,0.336010416666667,7.1,8.64166666666667,1.03272681343878,6.06727318656122
"1011",2012-02-17,0.430072916666667,15.3,8.6125,1.04952817551506,14.2504718244849
"1012",2012-02-18,0.456510416666667,4.6,5.74583333333333,1.06696883350177,3.53303116649823
"1013",2012-02-19,0.147885416666667,4.4,5.025,1.08495513940498,3.31504486059502
"1014",2012-02-20,0.425197916666667,17.8,8.69166666666667,1.10339344523073,16.6966065547693
"1015",2012-02-21,0.282625,5.3,10.9458333333333,1.12219010298508,4.17780989701492
"1016",2012-02-22,0.248208333333333,2.4,11.4,1.14125146467408,1.25874853532592
"1017",2012-02-23,0.205447916666667,2.4,11.7916666666667,1.16048388230379,1.23951611769621
"1018",2012-02-24,0.128416666666667,0,8.35833333333333,1.17979370788025,0
"1019",2012-02-25,0.0816458333333333,1,7.6625,1.19908729340953,0
"1020",2012-02-26,0.0575104166666667,0.5,8.70416666666667,1.21827099089767,0
"1021",2012-02-27,0.182333333333333,1,11.3,1.23725115235073,0
"1022",2012-02-28,0.135447916666667,0,11.0375,1.25593412977476,0
"1023",2012-02-29,0.0829375,0.7,10.1958333333333,1.27422627517582,0
"1024",2012-03-01,0.0558854166666667,0.3,9.2125,1.29203394055995,0
"1025",2012-03-02,0.0468958333333333,2.3,7.95416666666667,1.30926347793322,0.990736522066783
"1026",2012-03-03,0.04890625,3.5,7.22083333333333,1.32582123930167,2.17417876069833
"1027",2012-03-04,0.0731458333333333,6.5,4.75833333333333,1.34161357667136,5.15838642332864
"1028",2012-03-05,0.0978125,8.3,6.72083333333333,1.35654684204834,6.94345315795166
"1029",2012-03-06,0.572822916666667,18.2,8.41666666666667,1.37052738743867,16.8294726125613
"1030",2012-03-07,0.4003125,4.5,6.7,1.38346156484839,3.11653843515161
"1031",2012-03-08,0.205114583333333,1,9.24166666666667,1.39525572628357,0
"1032",2012-03-09,0.10184375,7,10.7708333333333,1.40581622375025,5.59418377624974
"1033",2012-03-10,0.238729166666667,0.8,9.97916666666667,1.4150494092545,0
"1034",2012-03-11,0.126885416666667,0.8,9.0875,1.42286163480235,0
"1035",2012-03-12,0.07565625,0,8.175,1.42915925239987,0
"1036",2012-03-13,0.05628125,0,NA,1.43384861405311,0
"1037",2012-03-14,0.04528125,0,8.9125,1.43683607176811,0
"1038",2012-03-15,0.0399166666666667,8.3,9.325,1.43802797755095,6.86197202244905
"1039",2012-03-16,0.198583333333333,0.6,8.70833333333333,1.43737177242962,0
"1040",2012-03-17,0.09028125,1.3,5.62916666666667,1.43497925352,0
"1041",2012-03-18,0.0653333333333333,0,5.4625,1.43100330695991,0
"1042",2012-03-19,0.0486666666666667,2.4,9.20833333333333,1.42559681888717,0.974403181112831
"1043",2012-03-20,0.0400208333333333,0,11,1.41891267543961,0
"1044",2012-03-21,0.03521875,0,9.93333333333333,1.41110376275505,0
"1045",2012-03-22,0.03153125,0.8,9.33333333333333,1.40232296697131,0
"1046",2012-03-23,0.0275416666666667,0,9.82916666666667,1.39272317422623,0
"1047",2012-03-24,0.024625,0,12.5041666666667,1.38245727065763,0
"1048",2012-03-25,0.0224673913043478,0,14.9739130434783,1.37167814240333,0
"1049",2012-03-26,0.0213333333333333,0,12.6375,1.36053867560115,0
"1050",2012-03-27,0.0206666666666667,0,12.6541666666667,1.34919175638892,0
"1051",2012-03-28,0.0198958333333333,0,9.92916666666667,1.33779027090448,0
"1052",2012-03-29,0.01903125,0,8.3625,1.32648710528563,0
"1053",2012-03-30,0.0180625,0,9.54166666666667,1.3154351456702,0
"1054",2012-03-31,0.018,0,9.12916666666667,1.30478727819603,0
"1055",2012-04-01,0.0172604166666667,1.4,6.62083333333333,1.29469638900093,0.105303610999067
"1056",2012-04-02,0.017,4.6,8.77916666666667,1.28531536422273,3.31468463577727
"1057",2012-04-03,0.017,1.7,NA,1.27679708999926,0.423202910000739
"1058",2012-04-04,0.0157708333333333,0.5,4.575,1.26929445246834,0
"1059",2012-04-05,0.015,0.5,6.22083333333333,1.26296033776779,0
"1060",2012-04-06,0.01440625,1.2,8.49583333333333,1.25794763203543,0
"1061",2012-04-07,0.014,0,9.725,1.25440922140911,0
"1062",2012-04-08,0.01453125,7.3,8.89583333333333,1.25249799202663,6.04750200797337
"1063",2012-04-09,0.089875,15.8,NA,1.25236683002582,14.5476331699742
"1064",2012-04-10,0.321729166666667,5.3,6.925,1.25416862154451,4.04583137845549
"1065",2012-04-11,0.168833333333333,4.2,7.42916666666667,1.25805625272053,2.94194374727947
"1066",2012-04-12,0.152416666666667,0,7.53333333333333,1.26418260969169,0
"1067",2012-04-13,0.085125,0,4.66666666666667,1.27270057859582,0
"1068",2012-04-14,0.0509375,0,5.19583333333333,1.28376304557075,0
"1069",2012-04-15,0.0403645833333333,0,4.975,1.2975228967543,0
"1070",2012-04-16,0.0343125,15.5,NA,1.31408184526666,14.1859181547333
"1071",2012-04-17,0.278510416666667,4.8,7.225,1.3333369121574,3.4666630878426
"1072",2012-04-18,0.1509375,0,7.15416666666667,1.35513394545847,0
"1073",2012-04-19,0.0587395833333333,4.4,7.47916666666667,1.37931879320182,3.02068120679818
"1074",2012-04-20,0.0434583333333333,2.8,NA,1.40573730341938,1.39426269658062
"1075",2012-04-21,0.03878125,3.2,8.7625,1.4342353241431,1.7657646758569
"1076",2012-04-22,0.0392708333333333,1.2,8.39166666666667,1.46465870340493,0
"1077",2012-04-23,0.0393958333333333,2,6.55416666666667,1.4968532892368,0.503146710763203
"1078",2012-04-24,0.0353854166666667,2.7,6.55416666666667,1.53066492967065,1.16933507032935
"1079",2012-04-25,0.0325104166666667,2.2,7.00833333333333,1.56593947273844,0.634060527261562
"1080",2012-04-26,0.0289166666666667,0,8.08333333333333,1.60252276647209,0
"1081",2012-04-27,0.02640625,0,6.22916666666667,1.64026065890357,0
"1082",2012-04-28,0.0244166666666667,0,7.0125,1.6789989980648,0
